Time,UUID,RSSI,
20220321 03:55:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20220321 03:55:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-64,
20220321 03:55:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67,
20220321 03:55:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20220321 03:55:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
20220321 03:55:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 03:55:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-79,
20220321 03:55:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-47,
20220321 03:55:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20220321 03:55:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-64,
20220321 03:55:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64,
20220321 03:55:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67,
20220321 03:55:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-68,
20220321 03:55:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76,
20220321 03:55:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-53,
20220321 03:55:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-62,
20220321 03:55:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63,
20220321 03:55:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-63,
20220321 03:55:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-66,
20220321 03:55:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-69,
20220321 03:55:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 03:55:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-62,
20220321 03:55:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20220321 03:55:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-64,
20220321 03:55:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
