Time,UUID,RSSI,
20220321 07:02:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-59,
20220321 07:02:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64,
20220321 07:02:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
20220321 07:02:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20220321 07:02:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72,
20220321 07:02:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74,
20220321 07:02:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76,
20220321 07:02:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-60,
20220321 07:02:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-66,
20220321 07:02:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20220321 07:02:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20220321 07:02:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 07:02:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20220321 07:02:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-78,
20220321 07:02:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-60,
20220321 07:02:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-65,
20220321 07:02:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
20220321 07:02:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20220321 07:02:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-74,
20220321 07:02:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 07:02:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20220321 07:02:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-57,
20220321 07:02:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64,
20220321 07:02:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20220321 07:02:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
20220321 07:02:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 07:02:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-81,
20220321 07:02:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-83,
20220321 07:02:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-59,
20220321 07:02:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-66,
20220321 07:02:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20220321 07:02:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-75,
20220321 07:02:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76,
20220321 07:02:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77,
20220321 07:02:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20220321 07:02:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-59,
20220321 07:02:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-66,
20220321 07:02:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
20220321 07:02:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-75,
20220321 07:02:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20220321 07:02:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20220321 07:02:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-81,
20220321 07:02:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-58,
20220321 07:02:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-65,
20220321 07:02:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 07:02:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-75,
20220321 07:02:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20220321 07:02:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20220321 07:02:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-80,
20220321 07:02:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-59,
20220321 07:02:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-66,
20220321 07:02:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20220321 07:02:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
20220321 07:02:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 07:02:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77,
20220321 07:02:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20220321 07:02:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-57,
20220321 07:02:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20220321 07:02:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20220321 07:02:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 07:02:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-73,
20220321 07:02:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 07:02:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-83,
20220321 07:03:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-57,
20220321 07:03:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64,
20220321 07:03:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20220321 07:03:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 07:03:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 07:03:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-84,
20220321 07:03:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-85,
20220321 07:03:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-56,
20220321 07:03:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 07:03:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-65,
20220321 07:03:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20220321 07:03:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20220321 07:03:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-82,
20220321 07:03:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-84,
20220321 07:03:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-59,
20220321 07:03:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-66,
20220321 07:03:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 07:03:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-73,
20220321 07:03:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20220321 07:03:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-77,
20220321 07:03:08,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-80,
20220321 07:03:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-58,
20220321 07:03:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-65,
20220321 07:03:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
20220321 07:03:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20220321 07:03:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-74,
20220321 07:03:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-79,
20220321 07:03:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-80,
20220321 07:03:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-57,
20220321 07:03:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64,
20220321 07:03:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20220321 07:03:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 07:03:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 07:03:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-84,
20220321 07:03:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-85,
20220321 07:03:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-66,
20220321 07:03:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20220321 07:03:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
20220321 07:03:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76,
20220321 07:03:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77,
20220321 07:03:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20220321 07:03:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-82,
20220321 07:03:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-57,
20220321 07:03:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-65,
20220321 07:03:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20220321 07:03:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 07:03:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20220321 07:03:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-75,
20220321 07:03:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-82,
20220321 07:03:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-56,
20220321 07:03:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64,
20220321 07:03:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20220321 07:03:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20220321 07:03:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 07:03:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-82,
20220321 07:03:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-84,
20220321 07:03:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-59,
20220321 07:03:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-66,
20220321 07:03:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
20220321 07:03:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-74,
20220321 07:03:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-76,
20220321 07:03:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20220321 07:03:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-81,
20220321 07:03:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-58,
20220321 07:03:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20220321 07:03:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 07:03:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-73,
20220321 07:03:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-76,
