Time,UUID,RSSI,
20220321 04:57:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-56,
20220321 04:57:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58,
20220321 04:57:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-61,
20220321 04:57:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70,
20220321 04:57:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20220321 04:57:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74,
20220321 04:57:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-81,
20220321 04:57:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-56,
20220321 04:57:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-60,
20220321 04:57:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-62,
20220321 04:57:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-64,
20220321 04:57:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-70,
20220321 04:57:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-81,
20220321 04:57:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-84,
20220321 04:57:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-56,
20220321 04:57:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-60,
20220321 04:57:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62,
20220321 04:57:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
20220321 04:57:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-70,
20220321 04:57:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-72,
20220321 04:57:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-79,
20220321 04:57:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-49,
20220321 04:57:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-56,
20220321 04:57:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62,
20220321 04:57:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 04:57:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20220321 04:57:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-80,
20220321 04:57:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-83,
20220321 04:57:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-53,
20220321 04:57:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-58,
20220321 04:57:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-67,
20220321 04:57:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20220321 04:57:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-70,
20220321 04:57:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-77,
20220321 04:57:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-84,
20220321 04:57:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-56,
20220321 04:57:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-58,
20220321 04:57:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-58,
