Time,UUID,RSSI,
20220321 01:23:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-57,
20220321 01:23:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 01:23:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-77,
20220321 01:23:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-78,
20220321 01:23:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-80,
20220321 01:23:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-80,
20220321 01:23:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-84,
20220321 01:23:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-54,
20220321 01:23:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-66,
20220321 01:23:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-69,
20220321 01:23:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-70,
20220321 01:23:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20220321 01:23:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-79,
20220321 01:23:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-84,
20220321 01:23:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-62,
20220321 01:23:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20220321 01:23:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
20220321 01:23:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-73,
20220321 01:23:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-78,
20220321 01:23:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20220321 01:23:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85,
20220321 01:23:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-55,
20220321 01:23:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-69,
20220321 01:23:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72,
20220321 01:23:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-75,
20220321 01:23:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-78,
20220321 01:23:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85,
20220321 01:23:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-85,
20220321 01:23:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-51,
20220321 01:23:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 01:23:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-68,
20220321 01:23:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-69,
20220321 01:23:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-75,
20220321 01:23:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-78,
20220321 01:23:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-78,
20220321 01:23:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 01:23:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20220321 01:23:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-75,
20220321 01:23:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-79,
20220321 01:23:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-79,
20220321 01:23:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-81,
20220321 01:23:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85,
20220321 01:23:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-57,
