Time,UUID,RSSI,
20220321 06:42:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-65,
20220321 06:42:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20220321 06:42:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67,
20220321 06:42:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20220321 06:42:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
20220321 06:42:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-75,
20220321 06:42:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-88,
20220321 06:42:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-64,
20220321 06:42:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69,
20220321 06:42:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20220321 06:42:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20220321 06:42:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20220321 06:42:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-76,
20220321 06:42:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-76,
20220321 06:42:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20220321 06:42:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67,
20220321 06:42:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20220321 06:42:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 06:42:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-81,
20220321 06:42:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-82,
20220321 06:42:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-88,
20220321 06:42:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20220321 06:42:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67,
20220321 06:42:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-68,
20220321 06:42:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20220321 06:42:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 06:42:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 06:42:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-88,
20220321 06:42:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20220321 06:42:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-67,
20220321 06:42:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20220321 06:42:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67,
20220321 06:42:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20220321 06:42:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-70,
20220321 06:42:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
20220321 06:42:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-65,
20220321 06:42:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67,
20220321 06:42:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76,
20220321 06:42:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-80,
20220321 06:42:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-80,
20220321 06:42:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-91,
20220321 06:42:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-97,
20220321 06:42:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-63,
20220321 06:42:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20220321 06:42:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-68,
20220321 06:42:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20220321 06:42:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 06:42:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-76,
20220321 06:42:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-83,
20220321 06:42:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-65,
20220321 06:42:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-67,
20220321 06:42:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-67,
20220321 06:42:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-70,
20220321 06:42:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20220321 06:42:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
