Time,UUID,RSSI,
20220321 03:40:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-61,
20220321 03:40:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20220321 03:40:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-66,
20220321 03:40:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20220321 03:40:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20220321 03:40:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-77,
20220321 03:40:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-95,
20220321 03:40:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-59,
20220321 03:40:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20220321 03:40:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
20220321 03:40:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20220321 03:40:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20220321 03:40:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 03:40:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-84,
20220321 03:40:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-60,
20220321 03:40:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 03:40:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20220321 03:40:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77,
20220321 03:40:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77,
20220321 03:40:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20220321 03:40:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-80,
20220321 03:40:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-54,
20220321 03:40:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20220321 03:40:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 03:40:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-72,
20220321 03:40:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 03:40:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20220321 03:40:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-78,
20220321 03:40:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57,
20220321 03:40:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-65,
20220321 03:40:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-68,
20220321 03:40:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20220321 03:40:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72,
20220321 03:40:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-72,
20220321 03:40:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-81,
20220321 03:40:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-60,
20220321 03:40:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
