Time,UUID,RSSI,
20220321 05:40:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55,
20220321 05:40:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-55,
20220321 05:40:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-61,
20220321 05:40:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-64,
20220321 05:40:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20220321 05:40:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20220321 05:40:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-88,
20220321 05:40:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-61,
20220321 05:40:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-62,
20220321 05:40:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 05:40:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20220321 05:40:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77,
20220321 05:40:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-83,
20220321 05:40:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-84,
20220321 05:40:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-55,
20220321 05:40:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-60,
20220321 05:40:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20220321 05:40:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20220321 05:40:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20220321 05:40:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-74,
20220321 05:40:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77,
20220321 05:40:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-54,
20220321 05:40:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-56,
20220321 05:40:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-59,
20220321 05:40:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 05:40:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20220321 05:40:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20220321 05:40:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20220321 05:40:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-61,
20220321 05:40:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-61,
20220321 05:40:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62,
20220321 05:40:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-66,
20220321 05:40:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69,
20220321 05:40:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-82,
20220321 05:40:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-85,
20220321 05:41:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-56,
20220321 05:41:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-60,
20220321 05:41:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 05:41:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-69,
20220321 05:41:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 05:41:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-76,
20220321 05:41:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-85,
20220321 05:41:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-54,
20220321 05:41:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-56,
20220321 05:41:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-59,
20220321 05:41:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 05:41:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72,
20220321 05:41:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-72,
20220321 05:41:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 05:41:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-59,
20220321 05:41:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-61,
20220321 05:41:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62,
20220321 05:41:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20220321 05:41:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70,
20220321 05:41:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-82,
20220321 05:41:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-85,
20220321 05:41:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55,
20220321 05:41:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-55,
20220321 05:41:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 05:41:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20220321 05:41:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70,
20220321 05:41:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20220321 05:41:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77,
20220321 05:41:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-54,
20220321 05:41:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55,
20220321 05:41:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-59,
20220321 05:41:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-62,
20220321 05:41:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20220321 05:41:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20220321 05:41:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20220321 05:41:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-60,
20220321 05:41:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-61,
20220321 05:41:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-62,
20220321 05:41:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20220321 05:41:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71,
20220321 05:41:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-80,
20220321 05:41:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-86,
20220321 05:41:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-60,
20220321 05:41:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20220321 05:41:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-66,
20220321 05:41:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20220321 05:41:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 05:41:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20220321 05:41:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-86,
20220321 05:41:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-54,
20220321 05:41:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-56,
20220321 05:41:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-59,
20220321 05:41:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 05:41:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-72,
20220321 05:41:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20220321 05:41:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20220321 05:41:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-62,
20220321 05:41:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-62,
20220321 05:41:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20220321 05:41:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-66,
20220321 05:41:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70,
20220321 05:41:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-81,
20220321 05:41:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-85,
20220321 05:41:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-57,
20220321 05:41:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20220321 05:41:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 05:41:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-69,
20220321 05:41:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 05:41:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-76,
20220321 05:41:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76,
20220321 05:41:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-54,
20220321 05:41:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-56,
20220321 05:41:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-59,
20220321 05:41:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 05:41:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20220321 05:41:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-72,
20220321 05:41:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 05:41:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-59,
20220321 05:41:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-61,
20220321 05:41:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-62,
20220321 05:41:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20220321 05:41:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71,
20220321 05:41:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-83,
20220321 05:41:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-85,
