Time,UUID,RSSI,
20220321 02:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-62,
20220321 02:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
20220321 02:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-69,
20220321 02:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 02:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-74,
20220321 02:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-76,
20220321 02:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-82,
20220321 02:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-62,
20220321 02:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 02:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
20220321 02:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 02:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-74,
20220321 02:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-85,
20220321 02:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20220321 02:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63,
20220321 02:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-67,
20220321 02:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
20220321 02:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-71,
20220321 02:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72,
20220321 02:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-80,
20220321 02:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-83,
20220321 02:48:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63,
20220321 02:48:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-67,
20220321 02:48:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70,
20220321 02:48:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 02:48:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72,
20220321 02:48:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-74,
20220321 02:48:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-80,
