Time,UUID,RSSI,
20220321 01:46:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-55,
20220321 01:46:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 01:46:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20220321 01:46:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20220321 01:46:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77,
20220321 01:46:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20220321 01:46:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-58,
20220321 01:46:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 01:46:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72,
20220321 01:46:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 01:46:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-77,
20220321 01:46:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20220321 01:46:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-53,
20220321 01:46:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20220321 01:46:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
20220321 01:46:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-76,
20220321 01:46:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-84,
20220321 01:46:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-86,
20220321 01:46:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-55,
20220321 01:46:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:46:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 01:46:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75,
20220321 01:46:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-84,
20220321 01:46:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-84,
20220321 01:46:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-55,
20220321 01:46:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:46:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 01:46:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75,
20220321 01:46:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-84,
20220321 01:46:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-89,
20220321 01:46:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-54,
20220321 01:46:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 01:46:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 01:46:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20220321 01:46:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-78,
20220321 01:46:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-83,
20220321 01:46:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-87,
20220321 01:46:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-55,
20220321 01:46:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:46:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-64,
20220321 01:46:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 01:46:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-73,
20220321 01:46:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20220321 01:46:39,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86,
20220321 01:46:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-58,
20220321 01:46:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 01:46:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 01:46:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 01:46:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-71,
20220321 01:46:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-76,
20220321 01:46:44,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86,
20220321 01:46:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-58,
20220321 01:46:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-63,
20220321 01:46:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-65,
20220321 01:46:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 01:46:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-71,
20220321 01:46:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-76,
20220321 01:46:49,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-88,
20220321 01:46:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-58,
20220321 01:46:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-65,
20220321 01:46:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 01:46:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-71,
20220321 01:46:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74,
20220321 01:46:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-77,
20220321 01:46:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-88,
20220321 01:46:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-54,
20220321 01:46:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 01:46:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 01:46:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-70,
20220321 01:46:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77,
20220321 01:46:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85,
20220321 01:46:59,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-85,
20220321 01:47:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-56,
20220321 01:47:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-64,
20220321 01:47:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-66,
20220321 01:47:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 01:47:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
20220321 01:47:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20220321 01:47:04,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86,
20220321 01:47:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-54,
20220321 01:47:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 01:47:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-67,
20220321 01:47:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
20220321 01:47:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77,
20220321 01:47:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86,
20220321 01:47:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-86,
20220321 01:47:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-56,
20220321 01:47:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-61,
20220321 01:47:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 01:47:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
20220321 01:47:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-73,
20220321 01:47:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-80,
20220321 01:47:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20220321 01:47:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-58,
20220321 01:47:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 01:47:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 01:47:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 01:47:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-71,
20220321 01:47:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-76,
20220321 01:47:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20220321 01:47:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-57,
20220321 01:47:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 01:47:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 01:47:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 01:47:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20220321 01:47:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-77,
20220321 01:47:24,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-89,
20220321 01:47:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-57,
20220321 01:47:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-64,
20220321 01:47:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-67,
20220321 01:47:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 01:47:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 01:47:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-87,
20220321 01:47:29,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-89,
20220321 01:47:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-57,
20220321 01:47:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-64,
20220321 01:47:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-67,
20220321 01:47:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
20220321 01:47:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 01:47:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-80,
20220321 01:47:34,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
