Time,UUID,RSSI,
20220321 02:25:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62,
20220321 02:25:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 02:25:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
20220321 02:25:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20220321 02:25:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-79,
20220321 02:25:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-79,
20220321 02:25:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-89,
20220321 02:25:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20220321 02:25:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 02:25:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-72,
20220321 02:25:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20220321 02:25:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-79,
20220321 02:25:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-79,
20220321 02:25:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-89,
20220321 02:25:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 02:25:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 02:25:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20220321 02:25:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20220321 02:25:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-79,
20220321 02:25:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-85,
20220321 02:25:28,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-88,
20220321 02:25:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20220321 02:25:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-71,
20220321 02:25:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20220321 02:25:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-71,
20220321 02:25:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20220321 02:25:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-78,
20220321 02:25:33,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-89,
20220321 02:25:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64,
20220321 02:25:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-65,
20220321 02:25:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-68,
20220321 02:25:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20220321 02:25:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-78,
20220321 02:25:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-86,
20220321 02:25:38,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-89,
20220321 02:25:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 02:25:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-64,
20220321 02:25:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 02:25:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-73,
20220321 02:25:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20220321 02:25:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-78,
20220321 02:25:43,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-90,
20220321 02:25:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-62,
20220321 02:25:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-67,
20220321 02:25:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-69,
20220321 02:25:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20220321 02:25:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72,
20220321 02:25:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 02:25:48,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-90,
20220321 02:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 02:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-69,
20220321 02:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20220321 02:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 02:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20220321 02:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-85,
20220321 02:25:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-90,
20220321 02:25:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 02:25:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-73,
20220321 02:25:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20220321 02:25:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-75,
20220321 02:25:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-77,
20220321 02:25:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-81,
20220321 02:25:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-90,
20220321 02:26:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20220321 02:26:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 02:26:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20220321 02:26:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-75,
20220321 02:26:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77,
20220321 02:26:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-81,
20220321 02:26:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-90,
20220321 02:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-61,
20220321 02:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 02:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 02:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 02:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20220321 02:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20220321 02:26:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-86,
20220321 02:26:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-62,
20220321 02:26:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-71,
20220321 02:26:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72,
20220321 02:26:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-73,
20220321 02:26:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74,
20220321 02:26:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20220321 02:26:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-79,
20220321 02:26:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-61,
20220321 02:26:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 02:26:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 02:26:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-71,
20220321 02:26:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20220321 02:26:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20220321 02:26:16,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-90,
20220321 02:26:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 02:26:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 02:26:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-71,
20220321 02:26:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-72,
20220321 02:26:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20220321 02:26:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20220321 02:26:21,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-90,
20220321 02:26:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 02:26:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 02:26:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-71,
20220321 02:26:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20220321 02:26:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74,
20220321 02:26:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20220321 02:26:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-90,
20220321 02:26:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 02:26:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 02:26:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
20220321 02:26:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20220321 02:26:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-77,
20220321 02:26:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-87,
20220321 02:26:31,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-88,
20220321 02:26:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-62,
20220321 02:26:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 02:26:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-73,
20220321 02:26:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-73,
20220321 02:26:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20220321 02:26:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-81,
20220321 02:26:36,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-90,
20220321 02:26:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-61,
20220321 02:26:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 02:26:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
20220321 02:26:41,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
