Time,UUID,RSSI,
20220321 03:09:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62,
20220321 03:09:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-73,
20220321 03:09:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 03:09:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-74,
20220321 03:09:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-77,
20220321 03:09:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-83,
20220321 03:09:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-88,
20220321 03:09:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-64,
20220321 03:09:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75,
20220321 03:09:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78,
20220321 03:09:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-81,
20220321 03:09:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-81,
20220321 03:09:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-88,
20220321 03:09:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-88,
20220321 03:09:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-60,
20220321 03:09:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-68,
20220321 03:09:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20220321 03:09:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-74,
20220321 03:09:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75,
20220321 03:09:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-80,
20220321 03:09:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-96,
20220321 03:09:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-60,
20220321 03:09:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20220321 03:09:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75,
20220321 03:09:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-75,
20220321 03:09:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-79,
20220321 03:09:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-84,
20220321 03:09:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-91,
20220321 03:10:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-61,
20220321 03:10:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 03:10:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-70,
20220321 03:10:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20220321 03:10:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 03:10:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-75,
20220321 03:10:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-79,
20220321 03:10:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-53,
20220321 03:10:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-67,
20220321 03:10:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20220321 03:10:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-71,
20220321 03:10:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-85,
20220321 03:10:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-87,
20220321 03:10:07,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-89,
20220321 03:10:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-53,
20220321 03:10:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 03:10:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20220321 03:10:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20220321 03:10:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-73,
20220321 03:10:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-75,
20220321 03:10:12,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-89,
20220321 03:10:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-54,
20220321 03:10:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20220321 03:10:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20220321 03:10:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 03:10:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-89,
20220321 03:10:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-90,
20220321 03:10:17,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-96,
20220321 03:10:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 03:10:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20220321 03:10:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77,
20220321 03:10:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-80,
20220321 03:10:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-84,
20220321 03:10:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-90,
20220321 03:10:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-91,
20220321 03:10:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-66,
20220321 03:10:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20220321 03:10:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20220321 03:10:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20220321 03:10:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77,
20220321 03:10:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-90,
20220321 03:10:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-91,
20220321 03:10:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-57,
20220321 03:10:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-75,
20220321 03:10:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-75,
20220321 03:10:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-78,
20220321 03:10:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-82,
20220321 03:10:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-92,
20220321 03:10:32,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-96,
20220321 03:10:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 03:10:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 03:10:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20220321 03:10:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20220321 03:10:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 03:10:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-74,
20220321 03:10:37,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-96,
20220321 03:10:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-54,
20220321 03:10:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-66,
20220321 03:10:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 03:10:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-71,
20220321 03:10:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-74,
20220321 03:10:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-83,
20220321 03:10:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-91,
20220321 03:10:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-62,
20220321 03:10:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 03:10:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-77,
20220321 03:10:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20220321 03:10:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-80,
20220321 03:10:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-85,
20220321 03:10:47,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-90,
20220321 03:10:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20220321 03:10:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 03:10:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-77,
20220321 03:10:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20220321 03:10:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-80,
20220321 03:10:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-85,
20220321 03:10:52,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-90,
20220321 03:10:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20220321 03:10:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20220321 03:10:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 03:10:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-79,
20220321 03:10:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-89,
20220321 03:10:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-89,
20220321 03:10:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-90,
20220321 03:11:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20220321 03:11:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20220321 03:11:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72,
20220321 03:11:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 03:11:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-79,
20220321 03:11:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-89,
20220321 03:11:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-90,
20220321 03:11:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-66,
20220321 03:11:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20220321 03:11:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72,
20220321 03:11:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 03:11:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-79,
20220321 03:11:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-80,
20220321 03:11:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-89,
20220321 03:11:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20220321 03:11:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 03:11:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-68,
20220321 03:11:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20220321 03:11:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-80,
20220321 03:11:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-89,
20220321 03:11:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-92,
20220321 03:11:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-56,
20220321 03:11:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20220321 03:11:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-68,
20220321 03:11:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-71,
20220321 03:11:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-80,
20220321 03:11:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-84,
20220321 03:11:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-55,
20220321 03:11:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-63,
20220321 03:11:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20220321 03:11:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-65,
20220321 03:11:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 03:11:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-83,
20220321 03:11:20,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-92,
20220321 03:11:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-61,
20220321 03:11:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 03:11:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20220321 03:11:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20220321 03:11:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-76,
20220321 03:11:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-77,
20220321 03:11:25,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-87,
20220321 03:11:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-58,
20220321 03:11:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20220321 03:11:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 03:11:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20220321 03:11:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 03:11:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-77,
20220321 03:11:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85,
20220321 03:11:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-59,
20220321 03:11:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 03:11:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20220321 03:11:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20220321 03:11:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77,
20220321 03:11:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85,
20220321 03:11:35,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-93,
20220321 03:11:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-59,
20220321 03:11:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-67,
20220321 03:11:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 03:11:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-69,
20220321 03:11:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-73,
20220321 03:11:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78,
20220321 03:11:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-85,
20220321 03:11:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-57,
20220321 03:11:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-65,
20220321 03:11:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 03:11:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20220321 03:11:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77,
20220321 03:11:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-88,
20220321 03:11:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-88,
20220321 03:11:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-60,
20220321 03:11:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-65,
20220321 03:11:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 03:11:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20220321 03:11:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-77,
20220321 03:11:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-84,
20220321 03:11:51,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-88,
20220321 03:11:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-57,
20220321 03:11:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 03:11:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-65,
20220321 03:11:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 03:11:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 03:11:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86,
20220321 03:11:56,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-91,
20220321 03:12:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-59,
20220321 03:12:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 03:12:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20220321 03:12:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20220321 03:12:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-76,
20220321 03:12:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78,
20220321 03:12:01,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86,
20220321 03:12:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-59,
20220321 03:12:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-66,
20220321 03:12:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-69,
20220321 03:12:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-71,
20220321 03:12:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-72,
20220321 03:12:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-76,
20220321 03:12:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-86,
20220321 03:12:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-57,
