Time,UUID,RSSI,
20220321 05:47:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-54,
20220321 05:47:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-66,
20220321 05:47:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-73,
20220321 05:47:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 05:47:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74,
20220321 05:47:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-83,
20220321 05:47:40,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-84,
20220321 05:47:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-62,
20220321 05:47:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-63,
20220321 05:47:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-73,
20220321 05:47:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-74,
20220321 05:47:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-75,
20220321 05:47:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-84,
20220321 05:47:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-84,
20220321 05:47:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-51,
20220321 05:47:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 05:47:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 05:47:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77,
20220321 05:47:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20220321 05:47:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-79,
20220321 05:47:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-84,
20220321 05:47:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-52,
20220321 05:47:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-65,
20220321 05:47:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 05:47:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-69,
20220321 05:47:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20220321 05:47:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77,
20220321 05:47:55,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-80,
20220321 05:48:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-50,
20220321 05:48:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20220321 05:48:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-73,
20220321 05:48:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-74,
20220321 05:48:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77,
20220321 05:48:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78,
20220321 05:48:00,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-79,
20220321 05:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-47,
20220321 05:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-65,
20220321 05:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 05:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-70,
20220321 05:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-78,
20220321 05:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-78,
20220321 05:48:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-79,
20220321 05:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-51,
20220321 05:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-65,
20220321 05:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-65,
20220321 05:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 05:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-71,
20220321 05:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-77,
20220321 05:48:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-79,
20220321 05:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-51,
20220321 05:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-64,
20220321 05:48:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-66,
