Time,UUID,RSSI,
20220321 03:40:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-54,
20220321 03:40:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55,
20220321 03:40:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64,
20220321 03:40:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 03:40:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71,
20220321 03:40:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-75,
20220321 03:40:42,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-80,
20220321 03:40:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-54,
20220321 03:40:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-55,
20220321 03:40:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-64,
20220321 03:40:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 03:40:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70,
20220321 03:40:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-75,
20220321 03:40:45,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-80,
20220321 03:40:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-54,
20220321 03:40:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-54,
20220321 03:40:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-60,
20220321 03:40:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-69,
20220321 03:40:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70,
20220321 03:40:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-74,
20220321 03:40:46,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-86,
20220321 03:40:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-53,
20220321 03:40:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-54,
20220321 03:40:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-60,
20220321 03:40:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20220321 03:40:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70,
20220321 03:40:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20220321 03:40:50,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-86,
20220321 03:40:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-53,
20220321 03:40:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-54,
20220321 03:40:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-59,
20220321 03:40:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20220321 03:40:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-70,
20220321 03:40:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20220321 03:40:53,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-83,
20220321 03:40:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-53,
20220321 03:40:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-54,
20220321 03:40:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-59,
20220321 03:40:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20220321 03:40:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-73,
20220321 03:40:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75,
20220321 03:40:54,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-83,
20220321 03:40:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-53,
20220321 03:40:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-54,
20220321 03:40:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-59,
20220321 03:40:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-69,
20220321 03:40:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20220321 03:40:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75,
20220321 03:40:57,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-83,
20220321 03:40:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-53,
20220321 03:40:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-59,
20220321 03:40:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-59,
20220321 03:40:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-69,
20220321 03:40:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20220321 03:40:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75,
20220321 03:40:58,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-83,
20220321 03:41:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-53,
20220321 03:41:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-59,
20220321 03:41:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-60,
20220321 03:41:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-69,
20220321 03:41:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20220321 03:41:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75,
20220321 03:41:02,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-84,
20220321 03:41:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-53,
20220321 03:41:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-60,
20220321 03:41:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-60,
20220321 03:41:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-69,
20220321 03:41:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20220321 03:41:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-75,
20220321 03:41:05,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-84,
20220321 03:41:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-60,
20220321 03:41:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-60,
20220321 03:41:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-63,
20220321 03:41:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-65,
20220321 03:41:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-67,
20220321 03:41:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-69,
20220321 03:41:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-73,
20220321 03:41:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-60,
20220321 03:41:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-62,
20220321 03:41:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-63,
20220321 03:41:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-66,
20220321 03:41:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-67,
20220321 03:41:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-72,
