Time,UUID,RSSI,
20220321 07:23:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-49,
20220321 07:23:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-65,
20220321 07:23:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-65,
20220321 07:23:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20220321 07:23:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72,
20220321 07:23:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76,
20220321 07:23:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-79,
20220321 07:23:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-53,
20220321 07:23:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 07:23:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-65,
20220321 07:23:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20220321 07:23:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72,
20220321 07:23:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-76,
20220321 07:23:09,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-79,
20220321 07:23:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-53,
20220321 07:23:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-61,
20220321 07:23:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 07:23:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20220321 07:23:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72,
20220321 07:23:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-78,
20220321 07:23:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-79,
20220321 07:23:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-53,
20220321 07:23:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 07:23:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 07:23:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20220321 07:23:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 07:23:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72,
20220321 07:23:13,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-78,
20220321 07:23:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-53,
20220321 07:23:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 07:23:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 07:23:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20220321 07:23:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 07:23:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-71,
20220321 07:23:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72,
20220321 07:23:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-53,
20220321 07:23:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 07:23:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 07:23:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-67,
20220321 07:23:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 07:23:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72,
20220321 07:23:18,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72,
20220321 07:23:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-49,
20220321 07:23:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 07:23:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 07:23:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 07:23:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 07:23:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-69,
20220321 07:23:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72,
20220321 07:23:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-49,
20220321 07:23:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 07:23:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 07:23:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 07:23:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-68,
20220321 07:23:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72,
20220321 07:23:22,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-83,
20220321 07:23:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-48,
20220321 07:23:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 07:23:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20220321 07:23:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72,
20220321 07:23:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-76,
20220321 07:23:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-80,
20220321 07:23:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-83,
20220321 07:23:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-48,
20220321 07:23:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 07:23:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 07:23:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-70,
20220321 07:23:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-72,
20220321 07:23:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-80,
20220321 07:23:26,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-83,
20220321 07:23:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-50,
20220321 07:23:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-63,
20220321 07:23:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-64,
20220321 07:23:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-71,
20220321 07:23:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-75,
20220321 07:23:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-79,
20220321 07:23:27,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-83,
20220321 07:23:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-51,
20220321 07:23:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-69,
20220321 07:23:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20220321 07:23:30,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72,
