Time,UUID,RSSI,
20220321 06:56:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-62,
20220321 06:56:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 06:56:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69,
20220321 06:56:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-69,
20220321 06:56:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 06:56:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20220321 06:56:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20220321 06:56:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-62,
20220321 06:56:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 06:56:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69,
20220321 06:56:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-69,
20220321 06:56:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-69,
20220321 06:56:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20220321 06:56:03,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-83,
20220321 06:56:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-62,
20220321 06:56:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-66,
20220321 06:56:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-68,
20220321 06:56:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 06:56:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-71,
20220321 06:56:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-71,
20220321 06:56:06,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20220321 06:56:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-62,
20220321 06:56:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-66,
20220321 06:56:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-68,
20220321 06:56:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69,
20220321 06:56:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-71,
20220321 06:56:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20220321 06:56:10,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74,
20220321 06:56:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-66,
20220321 06:56:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69,
20220321 06:56:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20220321 06:56:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-71,
20220321 06:56:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-74,
20220321 06:56:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-83,
20220321 06:56:11,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-83,
20220321 06:56:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-64,
20220321 06:56:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-68,
20220321 06:56:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69,
20220321 06:56:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-71,
20220321 06:56:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20220321 06:56:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-79,
20220321 06:56:14,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-83,
20220321 06:56:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-64,
20220321 06:56:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-68,
20220321 06:56:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69,
20220321 06:56:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20220321 06:56:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-79,
20220321 06:56:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-79,
20220321 06:56:15,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-83,
20220321 06:56:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-66,
20220321 06:56:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69,
20220321 06:56:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a963,-70,
20220321 06:56:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-73,
20220321 06:56:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-73,
20220321 06:56:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a961,-76,
20220321 06:56:19,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-79,
20220321 06:56:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a964,-61,
20220321 06:56:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a966,-66,
20220321 06:56:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a965,-69,
20220321 06:56:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a962,-70,
20220321 06:56:23,e20a39f4-73f5-4bc4-a12f-17d1ad07a967,-72,
